Date,Close,High,Low,Open,Volume,"('Close', 'TSLA')","('High', 'TSLA')","('Low', 'TSLA')","('Open', 'TSLA')","('Volume', 'TSLA')"
2025-07-25,316.0599975585937,323.6300048828125,308.010009765625,308.739990234375,148227000.0,,,,,
2025-07-28,325.5899963378906,330.489990234375,315.69000244140625,318.45001220703125,112673800.0,,,,,
2025-07-29,321.20001220703125,326.25,318.25,325.54998779296875,87358900.0,,,,,
2025-07-30,319.0400085449219,324.45001220703125,311.6199951171875,322.17999267578125,83931900.0,,,,,
2025-07-31,308.2699890136719,321.3699951171875,306.1000061035156,319.6099853515625,85270900.0,,,,,
2025-08-01,302.6300048828125,309.3099975585937,297.82000732421875,306.2099914550781,89121400.0,,,,,
2025-08-04,309.260009765625,312.1199951171875,303.0,309.0799865722656,78683900.0,,,,,
2025-08-05,308.7200012207031,312.45001220703125,305.5,308.95001220703125,57961300.0,,,,,
2025-08-06,319.9100036621094,320.4700012207031,306.92999267578125,307.8900146484375,78523600.0,,,,,
2025-08-07,322.2699890136719,322.3999938964844,316.1600036621094,319.7900085449219,66658700.0,,,,,
2025-08-08,329.6499938964844,335.1499938964844,320.9800109863281,321.42999267578125,91200300.0,,,,,
2025-08-11,339.0299987792969,346.6400146484375,334.1499938964844,335.0,105320200.0,,,,,
2025-08-12,340.8399963378906,345.260009765625,332.94000244140625,345.0,80522100.0,,,,,
2025-08-13,339.3800048828125,348.9800109863281,338.20001220703125,341.5,67838900.0,,,,,
2025-08-14,335.5799865722656,340.4700012207031,330.3999938964844,335.760009765625,75000700.0,,,,,
2025-08-15,330.5599975585937,339.29998779296875,327.0199890136719,337.6600036621094,74319800.0,,,,,
2025-08-18,335.1600036621094,336.2699890136719,329.5899963378906,329.6199951171875,56956600.0,,,,,
2025-08-19,329.3099975585937,340.54998779296875,327.8500061035156,335.7900085449219,75956000.0,,,,,
2025-08-20,323.8999938964844,331.3699951171875,314.6000061035156,329.2200012207031,77481800.0,,,,,
2025-08-21,320.1099853515625,324.8999938964844,318.67999267578125,322.0799865722656,55744400.0,,,,,
2025-08-22,340.010009765625,340.25,319.69000244140625,321.6600036621094,94016300.0,,,,,
2025-08-25,346.6000061035156,349.5299987792969,335.0299987792969,338.8999938964844,86670000.0,,,,,
2025-08-26,351.6700134277344,351.8999938964844,343.7200012207031,344.92999267578125,76651600.0,,,,,
2025-08-27,349.6000061035156,355.3900146484375,349.1600036621094,351.94000244140625,65519000.0,,,,,
2025-08-28,345.9800109863281,353.54998779296875,340.260009765625,350.9100036621094,67903200.0,,,,,
2025-08-29,333.8699951171875,348.75,331.70001220703125,347.2300109863281,81145700.0,,,,,
2025-09-02,329.3599853515625,333.3299865722656,325.6000061035156,328.2300109863281,58392000.0,,,,,
2025-09-03,334.0899963378906,343.3299865722656,328.510009765625,335.20001220703125,88733300.0,,,,,
2025-09-04,338.5299987792969,338.8900146484375,331.4800109863281,336.1499938964844,60711000.0,,,,,
2025-09-05,350.8399963378906,355.8699951171875,344.67999267578125,348.0,108989800.0,,,,,
2025-09-08,346.3999938964844,358.44000244140625,344.8399963378906,354.6400146484375,75208300.0,,,,,
2025-09-09,346.9700012207031,350.7699890136719,343.82000732421875,348.44000244140625,53816000.0,,,,,
2025-09-10,347.7900085449219,356.3299865722656,346.07000732421875,350.54998779296875,72121700.0,,,,,
2025-09-11,368.80999755859375,368.989990234375,347.6000061035156,350.1700134277344,103756000.0,,,,,
2025-09-12,395.9400024414063,396.6900024414063,370.239990234375,370.9400024414063,168156400.0,,,,,
2025-09-15,410.0400085449219,425.7000122070313,402.4299926757813,423.1300048828125,163823700.0,,,,,
2025-09-16,421.6199951171875,423.25,411.4299926757813,414.5,104285700.0,,,,,
2025-09-17,425.8599853515625,428.30999755859375,409.6700134277344,415.75,106133500.0,,,,,
2025-09-18,416.8500061035156,432.2200012207031,416.55999755859375,428.8699951171875,90454500.0,,,,,
2025-09-19,426.0700073242188,429.4700012207031,421.7200012207031,421.8200073242188,93131000.0,,,,,
2025-09-22,434.2099914550781,444.9800109863281,429.1300048828125,431.1099853515625,97108800.0,,,,,
2025-09-23,425.8500061035156,440.9700012207031,423.7200012207031,439.8800048828125,83422700.0,,,,,
2025-09-24,442.7900085449219,444.2099914550781,429.0299987792969,429.8299865722656,93133600.0,,,,,
2025-09-25,423.3900146484375,435.3500061035156,419.0799865722656,435.239990234375,96746400.0,,,,,
2025-09-26,440.3999938964844,440.4700012207031,421.0199890136719,428.2999877929688,101628200.0,,,,,
2025-09-29,443.2099914550781,450.9800109863281,439.5,444.3500061035156,79491500.0,,,,,
2025-09-30,444.7200012207031,445.0,433.1199951171875,441.5199890136719,74358000.0,,,,,
2025-10-01,459.4599914550781,462.2900085449219,440.75,443.7999877929688,98122300.0,,,,,
2025-10-02,436.0,470.75,435.5700073242188,470.5400085449219,137009000.0,,,,,
2025-10-03,429.8299865722656,446.7699890136719,416.5799865722656,443.2900085449219,133188200.0,,,,,
2025-10-06,453.25,453.5499877929688,436.6900024414063,440.75,85324900.0,,,,,
2025-10-07,433.0899963378906,452.6799926757813,432.4500122070313,447.8200073242188,102296100.0,,,,,
2025-10-08,438.6900024414063,441.3299865722656,425.2300109863281,437.5700073242188,71192100.0,,,,,
2025-10-09,435.5400085449219,436.3500061035156,426.1799926757813,431.80999755859375,69339900.0,,,,,
2025-10-10,413.489990234375,443.1300048828125,411.4500122070313,436.5400085449219,112107900.0,,,,,
2025-10-13,435.8999938964844,436.8900146484375,419.7000122070313,423.5299987792969,79552800.0,,,,,
2025-10-14,429.239990234375,434.2000122070313,417.8599853515625,426.7900085449219,72669400.0,,,,,
2025-10-15,435.1499938964844,440.510009765625,426.3299865722656,434.8999938964844,71558200.0,,,,,
2025-10-16,428.75,439.3500061035156,421.30999755859375,434.7300109863281,77189900.0,,,,,
2025-10-17,439.30999755859375,441.4599914550781,423.6000061035156,425.5,89118900.0,,,,,
2025-10-20,,,,,,447.42999267578125,449.79998779296875,440.6099853515625,443.8699951171875,63719000.0
2025-10-21,,,,,,442.6000061035156,449.29998779296875,442.04998779296875,445.760009765625,54412200.0
2025-10-22,,,,,,438.9700012207031,445.5400085449219,429.0,443.45001220703125,84023500.0
2025-10-23,,,,,,448.9800109863281,449.3999938964844,413.8999938964844,420.0,126709800.0
2025-10-24,,,,,,433.7200012207031,451.67999267578125,430.1700134277344,446.8299865722656,94727800.0
2025-10-27,,,,,,452.4200134277344,460.1600036621094,438.69000244140625,439.9800109863281,105867500.0
2025-10-28,,,,,,460.54998779296875,467.0,451.6000061035156,454.7799987792969,80185700.0
2025-10-29,,,,,,461.510009765625,465.70001220703125,452.6499938964844,462.5,67983500.0
2025-10-30,,,,,,440.1000061035156,455.05999755859375,439.6099853515625,451.04998779296875,72447900.0
2025-10-31,,,,,,456.55999755859375,458.0,443.69000244140625,446.75,83135800.0
2025-11-03,,,,,,468.3699951171875,474.07000732421875,453.79998779296875,455.989990234375,84595200.0
2025-11-04,,,,,,444.260009765625,460.2200012207031,443.6000061035156,454.4599914550781,87756600.0
2025-11-05,,,,,,462.07000732421875,466.3299865722656,440.7099914550781,452.04998779296875,85573000.0
2025-11-06,,,,,,445.9100036621094,467.45001220703125,435.0899963378906,461.9599914550781,109622900.0
2025-11-07,,,,,,429.5199890136719,439.3599853515625,421.8800048828125,437.9200134277344,103471500.0
2025-11-10,,,,,,445.2300109863281,449.6700134277344,433.3599853515625,439.6000061035156,76515900.0
2025-11-11,,,,,,439.6199951171875,442.489990234375,432.3599853515625,439.3999938964844,60533200.0
2025-11-12,,,,,,430.6000061035156,442.3299865722656,426.55999755859375,442.1499938964844,58513500.0
2025-11-13,,,,,,401.989990234375,424.5,396.3399963378906,423.1300048828125,118948000.0
2025-11-14,,,,,,404.3500061035156,412.19000244140625,382.7799987792969,386.29998779296875,105506700.0
2025-11-17,,,,,,408.9200134277344,423.9599914550781,398.739990234375,398.739990234375,102214300.0
2025-11-18,,,,,,401.25,408.8999938964844,393.7099914550781,405.3800048828125,80688600.0
2025-11-19,,,,,,403.989990234375,411.7799987792969,398.5,406.17999267578125,72047700.0
2025-11-20,,,,,,395.2300109863281,428.94000244140625,394.739990234375,414.6300048828125,113548800.0
2025-11-21,,,,,,391.0899963378906,402.79998779296875,383.760009765625,402.32000732421875,100460600.0
2025-11-24,,,,,,417.7799987792969,421.7200012207031,401.0899963378906,402.1700134277344,96806400.0
2025-11-25,,,,,,419.3999938964844,420.4800109863281,405.95001220703125,414.4200134277344,71915600.0
2025-11-26,,,,,,426.5799865722656,426.94000244140625,416.8900146484375,423.95001220703125,63463000.0
2025-11-28,,,,,,430.1700134277344,432.92999267578125,426.20001220703125,426.5899963378906,36252900.0
2025-12-01,,,,,,430.1400146484375,433.6600036621094,425.2900085449219,425.32000732421875,57463600.0
2025-12-02,,,,,,429.239990234375,436.79998779296875,422.1199951171875,430.80999755859375,69336600.0
2025-12-03,,,,,,446.739990234375,447.9200134277344,431.1099853515625,432.1000061035156,87483000.0
2025-12-04,,,,,,454.5299987792969,454.6300048828125,445.3900146484375,449.94000244140625,71906500.0
2025-12-05,,,,,,455.0,458.8699951171875,451.6600036621094,453.0299987792969,56427500.0
2025-12-08,,,,,,439.5799865722656,449.75,435.25,447.45001220703125,69165800.0
2025-12-09,,,,,,445.1700134277344,452.3900146484375,435.70001220703125,437.5400085449219,62367400.0
2025-12-10,,,,,,451.45001220703125,456.8800048828125,443.6099853515625,446.07000732421875,63257500.0
2025-12-11,,,,,,446.8900146484375,449.2699890136719,440.3299865722656,448.95001220703125,55979500.0
2025-12-12,,,,,,458.9599914550781,463.010009765625,441.6700134277344,448.0899963378906,95656700.0
2025-12-15,,,,,,475.30999755859375,481.7699890136719,467.6600036621094,469.44000244140625,114542200.0
2025-12-16,,,,,,489.8800048828125,491.5,465.8299865722656,472.2099914550781,107608100.0
2025-12-17,,,,,,467.260009765625,495.2799987792969,466.20001220703125,488.2200012207031,106490400.0
2025-12-18,,,,,,483.3699951171875,490.8599853515625,473.1199951171875,478.1600036621094,95168400.0
2025-12-19,,,,,,481.20001220703125,490.489990234375,474.7200012207031,488.1199951171875,103305400.0
2025-12-22,,,,,,488.7300109863281,498.8299865722656,485.3299865722656,489.8800048828125,86737400.0
2025-12-23,,,,,,487.0101013183594,491.94000244140625,485.010009765625,489.29998779296875,17209040.0
